Total_Stops,Price,Duration_min,Freq_encoded_Airline,Mean_encoded_Airline,Freq_encoded_Destination,Freq_encoded_Route,Mean_encoded_Route,Label_encoded_Airline,Label_encoded_Source,Label_encoded_Destination,Label_encoded_Route,dep_hr,arr_hr,arrival_timeOfDay_encoded,dep_day_of_week,arr_day_of_week,dep_weekday,arr_weekday,dep_month,dep_day_of_month,departure_timeOfDay_after_noon,departure_timeOfDay_late_night,departure_timeOfDay_morning,departure_timeOfDay_night,arrival_timeOfDay_after_noon,arrival_timeOfDay_early_morning,arrival_timeOfDay_evening
2.0,11911,1100,0.1619193270885108,9556.6080283353,0.41531255974001147,0.0017205123303383673,13859.277777777777,1,2,1,126,13,7,1,0,1,1,1,6,3,1,0,0,0,0,1,0
0.0,5403,160,0.04568916077231887,7801.355648535565,0.20827757598929458,0.14681705218887403,5552.235677083333,10,0,2,18,7,9,2,2,2,1,1,4,3,0,0,0,0,0,0,0
1.0,13469,575,0.35366086790288664,11599.02108108108,0.27337029248709616,0.05400497036895431,10763.258407079646,4,3,0,73,9,19,4,3,3,1,1,6,6,0,0,1,0,0,0,1
2.0,11270,910,0.35366086790288664,11599.02108108108,0.41531255974001147,0.008602561651691838,14038.122222222222,4,2,1,113,21,12,3,3,4,1,1,6,6,0,0,0,1,1,0,0
1.0,6152,590,0.030491301854329956,5590.260188087775,0.41531255974001147,0.022175492257694513,7559.612068965517,0,2,1,103,20,6,1,0,1,1,1,6,24,0,0,0,1,0,1,0
1.0,12452,1225,0.35366086790288664,11599.02108108108,0.41531255974001147,0.2271076276046645,10954.205808080807,4,2,1,104,8,4,1,2,3,1,1,3,27,0,0,1,0,0,1,0
1.0,10844,1430,0.35366086790288664,11599.02108108108,0.27337029248709616,0.09357675396673676,11487.788559754852,4,3,0,66,16,16,4,2,3,1,1,5,15,0,0,0,0,0,0,1
1.0,8216,635,0.1952781494934047,5668.469897209985,0.41531255974001147,0.031160389982794877,7299.331288343558,3,2,1,111,11,22,5,5,5,0,0,5,18,0,0,1,0,0,0,0
1.0,13626,800,0.35366086790288664,11599.02108108108,0.27337029248709616,0.09357675396673676,11487.788559754852,4,3,0,66,6,19,4,2,2,1,1,6,12,0,0,0,0,0,0,1
2.0,7084,855,0.1143184859491493,10902.678093645485,0.41531255974001147,0.007933473523226917,9133.469879518072,6,2,1,112,7,21,5,2,2,1,1,3,6,0,0,0,0,0,0,0
1.0,7575,860,0.1143184859491493,10902.678093645485,0.41531255974001147,0.2271076276046645,10954.205808080807,6,2,1,104,4,19,4,3,3,1,1,5,9,0,0,0,0,0,0,1
1.0,6781,1475,0.1619193270885108,9556.6080283353,0.20827757598929458,0.0035366086790288662,6473.027027027027,1,0,2,24,8,8,2,6,0,0,1,3,3,0,0,1,0,0,0,0
0.0,6478,180,0.35366086790288664,11599.02108108108,0.20827757598929458,0.14681705218887403,5552.235677083333,4,0,2,18,7,10,2,3,3,1,1,6,6,0,0,0,0,0,0,0
0.0,2385,80,0.0779009749569872,4335.841717791411,0.06662206079143568,0.05935767539667368,3932.8099838969406,8,4,3,48,5,7,1,4,4,1,1,3,15,0,0,0,0,0,1,0
1.0,9385,480,0.1143184859491493,10902.678093645485,0.41531255974001147,0.2271076276046645,10954.205808080807,6,2,1,104,13,21,5,5,5,0,0,5,18,1,0,0,0,0,0,0
0.0,5048,175,0.018543299560313517,5861.056701030928,0.20827757598929458,0.14681705218887403,5552.235677083333,2,0,2,18,7,10,2,3,3,1,1,4,18,0,0,0,0,0,0,0
1.0,5058,305,0.1952781494934047,5668.469897209985,0.41531255974001147,0.2271076276046645,10954.205808080807,3,2,1,104,20,1,6,2,3,1,1,6,12,0,0,0,1,0,0,0
1.0,11269,440,0.0012425922385777097,11418.846153846154,0.41531255974001147,0.2271076276046645,10954.205808080807,7,2,1,104,6,13,3,3,3,1,1,3,21,0,0,0,0,1,0,0
1.0,7363,390,0.1143184859491493,10902.678093645485,0.41531255974001147,0.2271076276046645,10954.205808080807,6,2,1,104,19,1,6,1,2,1,1,4,9,0,0,0,0,0,0,0
1.0,15764,800,0.35366086790288664,11599.02108108108,0.41531255974001147,0.2271076276046645,10954.205808080807,4,2,1,104,15,4,1,2,3,1,1,3,6,1,0,0,0,0,1,0
1.0,10262,1105,0.35366086790288664,11599.02108108108,0.41531255974001147,0.2271076276046645,10954.205808080807,4,2,1,104,10,4,1,2,3,1,1,6,12,0,0,1,0,0,1,0
2.0,10919,1320,0.35366086790288664,11599.02108108108,0.41531255974001147,0.004205696807493787,12171.227272727272,4,2,1,122,14,12,3,0,1,1,1,6,3,1,0,0,0,1,0,0
1.0,10262,1530,0.35366086790288664,11599.02108108108,0.41531255974001147,0.2271076276046645,10954.205808080807,4,2,1,104,17,19,4,5,6,0,0,6,15,0,0,0,0,0,0,1
2.0,11883,1045,0.1619193270885108,9556.6080283353,0.27337029248709616,0.00439686484419805,10969.065217391304,1,3,0,85,5,23,3,0,0,1,1,5,6,0,0,0,0,1,0,0
0.0,3847,140,0.0779009749569872,4335.841717791411,0.27337029248709616,0.06920282928694323,4556.055248618784,8,3,0,64,22,0,6,3,4,1,1,3,21,0,0,0,1,0,0,0
0.0,5678,90,0.35366086790288664,11599.02108108108,0.06662206079143568,0.05935767539667368,3932.8099838969406,4,4,3,48,19,21,5,2,2,1,1,6,12,0,0,0,0,0,0,0
1.0,8662,930,0.04568916077231887,7801.355648535565,0.27337029248709616,0.05400497036895431,10763.258407079646,10,3,0,73,7,22,5,6,6,0,0,5,12,0,0,0,0,0,0,0
1.0,12898,865,0.35366086790288664,11599.02108108108,0.41531255974001147,0.2271076276046645,10954.205808080807,4,2,1,104,14,4,1,0,1,1,1,5,27,1,0,0,0,0,1,0
0.0,4423,175,0.0779009749569872,4335.841717791411,0.20827757598929458,0.14681705218887403,5552.235677083333,8,0,2,18,21,0,6,6,0,0,1,5,12,0,0,0,1,0,0,0
1.0,8991,875,0.1619193270885108,9556.6080283353,0.41531255974001147,0.022175492257694513,7559.612068965517,1,2,1,103,17,8,2,2,3,1,1,6,12,0,0,0,0,0,0,0
1.0,5409,295,0.0779009749569872,4335.841717791411,0.41531255974001147,0.022175492257694513,7559.612068965517,8,2,1,103,17,22,5,2,2,1,1,5,15,0,0,0,0,0,0,0
1.0,6442,455,0.1952781494934047,5668.469897209985,0.41531255974001147,0.031160389982794877,7299.331288343558,3,2,1,111,8,16,4,5,5,0,0,4,27,0,0,1,0,0,0,1
2.0,9941,590,0.1619193270885108,9556.6080283353,0.27337029248709616,0.004014528770789524,10457.404761904761,1,3,0,61,12,21,5,4,4,1,1,5,24,1,0,0,0,0,0,0
2.0,6494,880,0.1952781494934047,5668.469897209985,0.41531255974001147,0.007933473523226917,9133.469879518072,3,2,1,112,6,21,5,3,3,1,1,3,21,0,0,0,0,0,0,0
1.0,7198,510,0.1143184859491493,10902.678093645485,0.41531255974001147,0.2271076276046645,10954.205808080807,6,2,1,104,17,1,6,0,1,1,1,6,24,0,0,0,0,0,0,0
0.0,7110,170,0.0779009749569872,4335.841717791411,0.20827757598929458,0.14681705218887403,5552.235677083333,8,0,2,18,5,8,2,5,5,0,0,3,9,0,0,0,0,0,0,0
1.0,11087,875,0.35366086790288664,11599.02108108108,0.20827757598929458,0.038424775377556876,15723.174129353234,4,0,2,5,18,9,2,1,2,1,1,3,12,0,0,0,0,0,0,0
0.0,4804,155,0.1952781494934047,5668.469897209985,0.27337029248709616,0.06920282928694323,4556.055248618784,3,3,0,64,20,22,5,3,3,1,1,5,9,0,0,0,1,0,0,0
0.0,4823,175,0.1952781494934047,5668.469897209985,0.20827757598929458,0.14681705218887403,5552.235677083333,3,0,2,18,7,10,2,5,5,0,0,6,15,0,0,0,0,0,0,0
1.0,14151,575,0.35366086790288664,11599.02108108108,0.27337029248709616,0.05400497036895431,10763.258407079646,4,3,0,73,9,19,4,6,6,0,0,5,12,0,0,1,0,0,0,1
1.0,10791,780,0.1143184859491493,10902.678093645485,0.41531255974001147,0.2271076276046645,10954.205808080807,6,2,1,104,6,19,4,3,3,1,1,6,27,0,0,0,0,0,0,1
1.0,7980,1555,0.04568916077231887,7801.355648535565,0.27337029248709616,0.05400497036895431,10763.258407079646,10,3,0,73,7,9,2,0,1,1,1,4,1,0,0,0,0,0,0,0
1.0,6587,1535,0.1619193270885108,9556.6080283353,0.41531255974001147,0.0015293442936341044,7835.625,1,2,1,125,5,6,1,5,6,0,0,4,27,0,0,0,0,0,1,0
0.0,3687,135,0.04568916077231887,7801.355648535565,0.03641751099216211,0.03641751099216211,4789.892388451443,10,1,4,127,7,9,2,0,0,1,1,5,6,0,0,0,0,0,0,0
2.0,13307,1470,0.1619193270885108,9556.6080283353,0.41531255974001147,0.01749187535844007,12210.196721311475,1,2,1,116,18,19,4,2,3,1,1,5,15,0,0,0,0,0,0,1
0.0,2050,85,0.1619193270885108,9556.6080283353,0.06662206079143568,0.05935767539667368,3932.8099838969406,1,4,3,48,15,16,4,6,6,0,0,3,24,1,0,0,0,0,0,1
1.0,10197,600,0.1143184859491493,10902.678093645485,0.41531255974001147,0.2271076276046645,10954.205808080807,6,2,1,104,9,19,4,3,3,1,1,5,9,0,0,1,0,0,0,1
0.0,4668,170,0.04568916077231887,7801.355648535565,0.20827757598929458,0.14681705218887403,5552.235677083333,10,0,2,18,21,23,3,0,0,1,1,6,24,0,0,0,1,1,0,0
0.0,4990,170,0.1952781494934047,5668.469897209985,0.20827757598929458,0.14681705218887403,5552.235677083333,3,0,2,18,13,15,3,4,4,1,1,5,24,1,0,0,0,1,0,0
0.0,4049,90,0.1952781494934047,5668.469897209985,0.06662206079143568,0.05935767539667368,3932.8099838969406,3,4,3,48,6,7,1,4,4,1,1,5,24,0,0,0,0,0,1,0
1.0,7933,720,0.1143184859491493,10902.678093645485,0.41531255974001147,0.2271076276046645,10954.205808080807,6,2,1,104,9,21,5,5,5,0,0,6,15,0,0,1,0,0,0,0
0.0,4049,90,0.1952781494934047,5668.469897209985,0.06662206079143568,0.05935767539667368,3932.8099838969406,3,4,3,48,9,10,2,0,0,1,1,5,6,0,0,1,0,0,0,0
1.0,6645,1280,0.35366086790288664,11599.02108108108,0.41531255974001147,0.2271076276046645,10954.205808080807,4,2,1,104,7,4,1,2,3,1,1,3,27,0,0,0,0,0,1,0
0.0,8040,90,0.35366086790288664,11599.02108108108,0.06662206079143568,0.05935767539667368,3932.8099838969406,4,4,3,48,8,10,2,1,1,1,1,6,18,0,0,1,0,0,0,0
1.0,8098,755,0.1143184859491493,10902.678093645485,0.41531255974001147,0.2271076276046645,10954.205808080807,6,2,1,104,13,1,6,3,4,1,1,3,21,1,0,0,0,0,0,0
1.0,10262,1005,0.35366086790288664,11599.02108108108,0.41531255974001147,0.2271076276046645,10954.205808080807,4,2,1,104,2,19,4,0,0,1,1,6,3,0,1,0,0,0,0,1
1.0,12284,780,0.35366086790288664,11599.02108108108,0.20827757598929458,0.038424775377556876,15723.174129353234,4,0,2,5,18,7,1,0,1,1,1,3,18,0,0,0,0,0,1,0
1.0,10262,1680,0.35366086790288664,11599.02108108108,0.41531255974001147,0.2271076276046645,10954.205808080807,4,2,1,104,15,19,4,0,1,1,1,6,3,1,0,0,0,0,0,1
0.0,4990,170,0.1952781494934047,5668.469897209985,0.20827757598929458,0.14681705218887403,5552.235677083333,3,0,2,18,20,22,5,4,4,1,1,4,12,0,0,0,1,0,0,0
2.0,12568,1030,0.1619193270885108,9556.6080283353,0.20827757598929458,0.0008602561651691837,14685.333333333334,1,0,2,10,17,10,2,0,1,1,1,3,18,0,0,0,0,0,0,0
1.0,11841,570,0.35366086790288664,11599.02108108108,0.27337029248709616,0.09357675396673676,11487.788559754852,4,3,0,66,14,23,3,0,0,1,1,5,6,1,0,0,0,1,0,0
1.0,18371,620,0.35366086790288664,11599.02108108108,0.41531255974001147,0.2271076276046645,10954.205808080807,4,2,1,104,2,12,3,5,5,0,0,6,15,0,1,0,0,1,0,0
1.0,23267,475,0.0779009749569872,4335.841717791411,0.20827757598929458,0.0004779200917606576,11888.4,8,0,2,30,10,18,4,4,4,1,1,3,1,0,0,1,0,0,0,1
1.0,13067,840,0.35366086790288664,11599.02108108108,0.27337029248709616,0.05400497036895431,10763.258407079646,4,3,0,73,9,23,3,2,2,1,1,5,1,0,0,1,0,1,0,0
0.0,5277,140,0.1952781494934047,5668.469897209985,0.03641751099216211,0.03641751099216211,4789.892388451443,3,1,4,127,22,0,6,4,5,1,0,6,21,0,0,0,1,0,0,0
2.0,13879,865,0.1619193270885108,9556.6080283353,0.41531255974001147,0.004301280825845919,11724.577777777778,1,2,1,110,17,7,1,0,1,1,1,5,27,0,0,0,0,0,1,0
0.0,4174,155,0.1952781494934047,5668.469897209985,0.27337029248709616,0.06920282928694323,4556.055248618784,3,3,0,64,17,19,4,1,1,1,1,4,9,0,0,0,0,0,0,1
2.0,10178,1410,0.1619193270885108,9556.6080283353,0.41531255974001147,0.013764098642706939,12630.173611111111,1,2,1,97,19,19,4,3,4,1,1,5,9,0,0,0,0,0,0,1
2.0,13882,1000,0.35366086790288664,11599.02108108108,0.41531255974001147,0.0039189447524373925,13277.19512195122,4,2,1,118,11,4,1,2,3,1,1,6,12,0,0,1,0,0,1,0
0.0,4878,165,0.04568916077231887,7801.355648535565,0.20827757598929458,0.14681705218887403,5552.235677083333,10,0,2,18,19,22,5,1,1,1,1,5,21,0,0,0,0,0,0,0
0.0,4668,170,0.04568916077231887,7801.355648535565,0.20827757598929458,0.14681705218887403,5552.235677083333,10,0,2,18,9,12,3,3,3,1,1,6,27,0,0,1,0,1,0,0
1.0,10844,1595,0.35366086790288664,11599.02108108108,0.27337029248709616,0.09357675396673676,11487.788559754852,4,3,0,66,20,22,5,1,2,1,1,5,21,0,0,0,1,0,0,0
1.0,7005,735,0.1143184859491493,10902.678093645485,0.41531255974001147,0.2271076276046645,10954.205808080807,6,2,1,104,8,21,5,3,3,1,1,6,27,0,0,1,0,0,0,0
1.0,12898,620,0.35366086790288664,11599.02108108108,0.41531255974001147,0.2271076276046645,10954.205808080807,4,2,1,104,2,12,3,1,1,1,1,5,21,0,1,0,0,1,0,0
1.0,9929,925,0.1619193270885108,9556.6080283353,0.41531255974001147,0.2271076276046645,10954.205808080807,1,2,1,104,3,19,4,5,5,0,0,6,15,0,0,0,0,0,0,1
1.0,14714,540,0.35366086790288664,11599.02108108108,0.41531255974001147,0.2271076276046645,10954.205808080807,4,2,1,104,10,19,4,5,5,0,0,6,1,0,0,1,0,0,0,1
0.0,6094,170,0.1619193270885108,9556.6080283353,0.41531255974001147,0.020359395909004013,6315.816901408451,1,2,1,106,5,8,2,6,6,0,0,4,21,0,0,0,0,0,0,0
1.0,16736,680,0.35366086790288664,11599.02108108108,0.20827757598929458,0.038424775377556876,15723.174129353234,4,0,2,5,11,23,3,2,2,1,1,3,6,0,0,1,0,1,0,0
0.0,7229,175,0.35366086790288664,11599.02108108108,0.20827757598929458,0.14681705218887403,5552.235677083333,4,0,2,18,11,14,3,2,2,1,1,4,3,0,0,1,0,1,0,0
1.0,8882,460,0.1143184859491493,10902.678093645485,0.41531255974001147,0.2271076276046645,10954.205808080807,6,2,1,104,4,12,3,5,5,0,0,5,18,0,0,0,0,1,0,0
1.0,10197,660,0.1143184859491493,10902.678093645485,0.41531255974001147,0.2271076276046645,10954.205808080807,6,2,1,104,8,19,4,3,3,1,1,5,9,0,0,1,0,0,0,1
0.0,4804,155,0.1952781494934047,5668.469897209985,0.27337029248709616,0.06920282928694323,4556.055248618784,3,3,0,64,20,22,5,6,6,0,0,5,12,0,0,0,1,0,0,0
1.0,13628,350,0.1952781494934047,5668.469897209985,0.41531255974001147,0.2271076276046645,10954.205808080807,3,2,1,104,7,13,3,6,6,0,0,3,3,0,0,0,0,1,0,0
0.0,6216,190,0.04568916077231887,7801.355648535565,0.41531255974001147,0.020359395909004013,6315.816901408451,10,2,1,106,14,17,4,0,0,1,1,5,27,1,0,0,0,0,0,1
1.0,7480,1535,0.1619193270885108,9556.6080283353,0.41531255974001147,0.0015293442936341044,7835.625,1,2,1,125,5,6,1,1,2,1,1,5,21,0,0,0,0,0,1,0
1.0,11936,375,0.1619193270885108,9556.6080283353,0.27337029248709616,0.05400497036895431,10763.258407079646,1,3,0,73,10,16,4,2,2,1,1,6,12,0,0,1,0,0,0,1
0.0,3859,135,0.0779009749569872,4335.841717791411,0.03641751099216211,0.03641751099216211,4789.892388451443,8,1,4,127,8,10,2,0,0,1,1,3,18,0,0,1,0,0,0,0
1.0,8586,845,0.35366086790288664,11599.02108108108,0.27337029248709616,0.09357675396673676,11487.788559754852,4,3,0,66,20,10,2,6,0,0,1,5,12,0,0,0,1,0,0,0
0.0,21730,175,0.04568916077231887,7801.355648535565,0.20827757598929458,0.14681705218887403,5552.235677083333,10,0,2,18,21,0,6,4,5,1,0,3,1,0,0,0,1,0,0,0
1.0,6628,500,0.1952781494934047,5668.469897209985,0.41531255974001147,0.2271076276046645,10954.205808080807,3,2,1,104,17,1,6,5,6,0,0,6,1,0,0,0,0,0,0,0
2.0,10151,1195,0.1619193270885108,9556.6080283353,0.27337029248709616,0.004014528770789524,10457.404761904761,1,3,0,61,12,7,1,2,3,1,1,5,1,1,0,0,0,0,1,0
1.0,11467,1285,0.35366086790288664,11599.02108108108,0.27337029248709616,0.05400497036895431,10763.258407079646,4,3,0,73,17,14,3,1,2,1,1,5,21,0,0,0,0,1,0,0
1.0,7010,295,0.1952781494934047,5668.469897209985,0.41531255974001147,0.022175492257694513,7559.612068965517,3,2,1,103,5,10,2,5,5,0,0,6,15,0,0,0,0,0,0,0
0.0,7229,180,0.35366086790288664,11599.02108108108,0.20827757598929458,0.14681705218887403,5552.235677083333,4,0,2,18,17,20,5,2,2,1,1,4,3,0,0,0,0,0,0,0
0.0,8033,180,0.1952781494934047,5668.469897209985,0.20827757598929458,0.14681705218887403,5552.235677083333,3,0,2,18,13,16,4,5,5,0,0,3,9,1,0,0,0,0,0,1
0.0,7229,175,0.35366086790288664,11599.02108108108,0.20827757598929458,0.14681705218887403,5552.235677083333,4,0,2,18,11,14,3,5,5,0,0,5,18,0,0,1,0,1,0,0
1.0,6911,315,0.1952781494934047,5668.469897209985,0.27337029248709616,0.001816096348690499,6703.421052631579,3,3,0,93,21,2,6,6,0,0,1,6,9,0,0,0,1,0,0,0
2.0,14300,1380,0.35366086790288664,11599.02108108108,0.41531255974001147,0.003823360734085261,16699.675,4,2,1,99,20,19,4,3,4,1,1,6,27,0,0,0,1,0,0,1
2.0,13033,1100,0.1619193270885108,9556.6080283353,0.27337029248709616,0.002771936532211814,13486.241379310344,1,3,0,74,7,1,6,6,0,0,1,6,9,0,0,0,0,0,0,0
0.0,3943,170,0.1952781494934047,5668.469897209985,0.20827757598929458,0.14681705218887403,5552.235677083333,3,0,2,18,4,6,1,4,4,1,1,5,24,0,0,0,0,0,1,0
0.0,6205,175,0.0779009749569872,4335.841717791411,0.20827757598929458,0.14681705218887403,5552.235677083333,8,0,2,18,9,12,3,5,5,0,0,3,9,0,0,1,0,1,0,0
1.0,14871,570,0.1952781494934047,5668.469897209985,0.41531255974001147,0.2271076276046645,10954.205808080807,3,2,1,104,11,21,5,2,2,1,1,3,6,0,0,1,0,0,0,0
0.0,5678,85,0.35366086790288664,11599.02108108108,0.06662206079143568,0.05935767539667368,3932.8099838969406,4,4,3,48,2,4,1,5,5,0,0,5,18,0,1,0,0,0,1,0
1.0,16108,465,0.1143184859491493,10902.678093645485,0.41531255974001147,0.2271076276046645,10954.205808080807,6,2,1,104,11,19,4,5,5,0,0,6,1,0,0,1,0,0,0,1
1.0,17261,775,0.35366086790288664,11599.02108108108,0.20827757598929458,0.038424775377556876,15723.174129353234,4,0,2,5,20,9,2,2,3,1,1,3,6,0,0,0,1,0,0,0
0.0,3311,160,0.0779009749569872,4335.841717791411,0.20827757598929458,0.14681705218887403,5552.235677083333,8,0,2,18,5,8,2,6,6,0,0,5,12,0,0,0,0,0,0,0
0.0,4174,155,0.1952781494934047,5668.469897209985,0.27337029248709616,0.06920282928694323,4556.055248618784,3,3,0,64,11,14,3,4,4,1,1,4,12,0,0,1,0,1,0,0
0.0,4823,170,0.1952781494934047,5668.469897209985,0.20827757598929458,0.14681705218887403,5552.235677083333,3,0,2,18,16,19,4,6,6,0,0,6,9,0,0,0,0,0,0,1
1.0,8425,920,0.1619193270885108,9556.6080283353,0.20827757598929458,0.0014337602752819729,9139.133333333333,1,0,2,17,22,13,3,5,6,0,0,3,9,0,0,0,1,1,0,0
0.0,7229,175,0.35366086790288664,11599.02108108108,0.20827757598929458,0.14681705218887403,5552.235677083333,4,0,2,18,11,14,3,2,2,1,1,5,15,0,0,1,0,1,0,0
1.0,5281,540,0.018543299560313517,5861.056701030928,0.41531255974001147,0.2271076276046645,10954.205808080807,2,2,1,104,10,19,4,6,6,0,0,6,9,0,0,1,0,0,0,1
1.0,17549,1225,0.35366086790288664,11599.02108108108,0.41531255974001147,0.2271076276046645,10954.205808080807,4,2,1,104,8,4,1,5,6,0,0,3,9,0,0,1,0,0,1,0
1.0,13797,780,0.1143184859491493,10902.678093645485,0.41531255974001147,0.2271076276046645,10954.205808080807,6,2,1,104,8,21,5,0,0,1,1,6,3,0,0,1,0,0,0,0
0.0,4823,170,0.1952781494934047,5668.469897209985,0.20827757598929458,0.14681705218887403,5552.235677083333,3,0,2,18,8,11,2,4,4,1,1,4,12,0,0,1,0,0,0,0
1.0,7258,955,0.1619193270885108,9556.6080283353,0.41531255974001147,0.022175492257694513,7559.612068965517,1,2,1,103,17,9,2,0,1,1,1,6,3,0,0,0,0,0,0,0
1.0,18192,765,0.1143184859491493,10902.678093645485,0.41531255974001147,0.2271076276046645,10954.205808080807,6,2,1,104,12,1,6,6,0,0,1,3,3,1,0,0,0,0,0,0
2.0,13899,1165,0.1619193270885108,9556.6080283353,0.27337029248709616,0.002007264385394762,13719.095238095239,1,3,0,72,10,5,1,2,3,1,1,5,1,0,0,1,0,0,1,0
1.0,10844,400,0.35366086790288664,11599.02108108108,0.27337029248709616,0.09357675396673676,11487.788559754852,4,3,0,66,14,20,5,3,3,1,1,5,9,1,0,0,0,0,0,0
1.0,14151,1450,0.35366086790288664,11599.02108108108,0.27337029248709616,0.05400497036895431,10763.258407079646,4,3,0,73,9,9,2,6,0,0,1,5,12,0,0,1,0,0,0,0
1.0,15147,620,0.1143184859491493,10902.678093645485,0.41531255974001147,0.2271076276046645,10954.205808080807,6,2,1,104,15,1,6,2,3,1,1,3,6,1,0,0,0,0,0,0
0.0,3898,175,0.018543299560313517,5861.056701030928,0.20827757598929458,0.14681705218887403,5552.235677083333,2,0,2,18,7,10,2,5,5,0,0,6,15,0,0,0,0,0,0,0
1.0,6818,665,0.1952781494934047,5668.469897209985,0.41531255974001147,0.031160389982794877,7299.331288343558,3,2,1,111,5,16,4,2,2,1,1,5,15,0,0,0,0,0,0,1
1.0,14781,1170,0.35366086790288664,11599.02108108108,0.27337029248709616,0.09357675396673676,11487.788559754852,4,3,0,66,16,12,3,2,3,1,1,5,15,0,0,0,0,1,0,0
2.0,5192,500,0.030491301854329956,5590.260188087775,0.27337029248709616,0.00439686484419805,10969.065217391304,0,3,0,85,15,23,3,1,1,1,1,5,21,1,0,0,0,1,0,0
2.0,14441,425,0.35366086790288664,11599.02108108108,0.41531255974001147,0.0045880328809023135,14120.645833333334,4,2,1,102,5,12,3,3,3,1,1,6,27,0,0,0,0,1,0,0
1.0,14151,1480,0.35366086790288664,11599.02108108108,0.27337029248709616,0.05400497036895431,10763.258407079646,4,3,0,73,20,21,5,4,5,1,0,5,24,0,0,0,1,0,0,0
1.0,4226,220,0.1952781494934047,5668.469897209985,0.27337029248709616,0.004779200917606577,6060.6,3,3,0,60,19,23,3,5,5,0,0,5,18,0,0,0,0,1,0,0
2.0,13381,1380,0.1619193270885108,9556.6080283353,0.41531255974001147,0.004205696807493787,13962.431818181818,1,2,1,105,20,19,4,0,1,1,1,5,27,0,0,0,1,0,0,1
1.0,10678,845,0.1143184859491493,10902.678093645485,0.41531255974001147,0.2271076276046645,10954.205808080807,6,2,1,104,4,19,4,5,5,0,0,6,15,0,0,0,0,0,0,1
1.0,12242,440,0.35366086790288664,11599.02108108108,0.41531255974001147,0.2271076276046645,10954.205808080807,4,2,1,104,11,18,4,2,2,1,1,3,27,0,0,1,0,0,0,1
0.0,4995,85,0.35366086790288664,11599.02108108108,0.06662206079143568,0.05935767539667368,3932.8099838969406,4,4,3,48,2,4,1,4,4,1,1,6,21,0,1,0,0,0,1,0
1.0,10262,450,0.35366086790288664,11599.02108108108,0.41531255974001147,0.2271076276046645,10954.205808080807,4,2,1,104,20,4,1,5,6,0,0,6,1,0,0,0,1,0,1,0
0.0,3841,140,0.0779009749569872,4335.841717791411,0.27337029248709616,0.06920282928694323,4556.055248618784,8,3,0,64,22,0,6,0,1,1,1,4,15,0,0,0,1,0,0,0
1.0,9663,960,0.35366086790288664,11599.02108108108,0.27337029248709616,0.09357675396673676,11487.788559754852,4,3,0,66,20,12,3,3,4,1,1,5,9,0,0,0,1,1,0,0
0.0,5224,155,0.1952781494934047,5668.469897209985,0.27337029248709616,0.06920282928694323,4556.055248618784,3,3,0,64,11,14,3,3,3,1,1,4,18,0,0,1,0,1,0,0
1.0,14533,730,0.1143184859491493,10902.678093645485,0.41531255974001147,0.2271076276046645,10954.205808080807,6,2,1,104,7,19,4,5,5,0,0,5,18,0,0,0,0,0,0,1
0.0,2017,90,0.0779009749569872,4335.841717791411,0.06662206079143568,0.05935767539667368,3932.8099838969406,8,4,3,48,22,0,6,4,5,1,0,5,24,0,0,0,1,0,0,0
0.0,5769,185,0.35366086790288664,11599.02108108108,0.20827757598929458,0.14681705218887403,5552.235677083333,4,0,2,18,18,22,5,2,2,1,1,6,12,0,0,0,0,0,0,0
1.0,11622,485,0.1143184859491493,10902.678093645485,0.41531255974001147,0.2271076276046645,10954.205808080807,6,2,1,104,10,18,4,3,3,1,1,3,21,0,0,1,0,0,0,1
0.0,4823,175,0.1952781494934047,5668.469897209985,0.20827757598929458,0.14681705218887403,5552.235677083333,3,0,2,18,18,21,5,2,2,1,1,4,3,0,0,0,0,0,0,0
1.0,7832,1280,0.35366086790288664,11599.02108108108,0.20827757598929458,0.038424775377556876,15723.174129353234,4,0,2,5,14,11,2,3,4,1,1,3,21,1,0,0,0,0,0,0
1.0,9001,705,0.1143184859491493,10902.678093645485,0.41531255974001147,0.2271076276046645,10954.205808080807,6,2,1,104,7,19,4,0,0,1,1,6,24,0,0,0,0,0,0,1
0.0,2754,90,0.1952781494934047,5668.469897209985,0.06662206079143568,0.05935767539667368,3932.8099838969406,3,4,3,48,12,13,3,3,3,1,1,6,27,1,0,0,0,1,0,0
0.0,7229,180,0.35366086790288664,11599.02108108108,0.20827757598929458,0.14681705218887403,5552.235677083333,4,0,2,18,7,10,2,4,4,1,1,5,24,0,0,0,0,0,0,0
1.0,6937,280,0.1952781494934047,5668.469897209985,0.41531255974001147,0.0015293442936341044,7835.625,3,2,1,125,21,1,6,5,6,0,0,3,9,0,0,0,1,0,0,0
2.0,13033,920,0.1619193270885108,9556.6080283353,0.27337029248709616,0.002771936532211814,13486.241379310344,1,3,0,74,10,1,6,3,4,1,1,6,6,0,0,1,0,0,0,0
0.0,3625,160,0.0779009749569872,4335.841717791411,0.20827757598929458,0.14681705218887403,5552.235677083333,8,0,2,18,5,8,2,4,4,1,1,5,3,0,0,0,0,0,0,0
2.0,13292,1295,0.35366086790288664,11599.02108108108,0.41531255974001147,0.008602561651691838,14038.122222222222,4,2,1,113,21,19,4,3,4,1,1,6,27,0,0,0,1,0,0,1
